genres,imdb_score,movie_or_tv,rated,resp_stat,resp_url,rg_score,seasons,title,website,year_end,year_start
family,8.6,movie,All (G),200,https://reelgood.com/movie/sesame-streets-50th-anniversary-celebration-2019,42,,Sesame Street's 50th Anniversary Celebration,HBO Max,50 minutes,2019
"documentary,sport",6.6,movie,16+,200,https://reelgood.com/movie/the-many-lives-of-nick-buoniconti-2019,42,,The Many Lives of Nick Buoniconti,HBO Max,,2019
"crime,drama",6.9,movie,18+ (R),200,https://reelgood.com/movie/slipping-into-darkness-2020,42,,Slipping Into Darkness,HBO Max,32 minutes,2020
documentary,6.6,movie,18+ (R),200,https://reelgood.com/movie/risky-drinking-2016,42,,Risky Drinking,HBO Max,,2016
drama,4.9,movie,18+ (R),200,https://reelgood.com/movie/angel-2005,42,,Angel Rodriguez,HBO Max,,2005
"comedy,crime,family,action-and-adventure,drama,fantasy",2.6,movie,7+ (PG),200,https://reelgood.com/movie/home-alone-4-2002,42,,Home Alone 4,HBO Max,,2002
"documentary,animation",6.6,movie,18+ (R),200,https://reelgood.com/movie/its-a-hard-truth-aint-it-2018,42,,It's a Hard Truth Ain't It,HBO Max,,2018
documentary,7.7,movie,16+,200,https://reelgood.com/movie/war-dog-a-soldiers-best-friend-2017,42,,War Dog: A Soldier's Best Friend,HBO Max,,2017
"animation,children,family",8.6,show,All (TV-G),200,https://reelgood.com/show/classical-baby-2005,42,1,Classical Baby,HBO Max,2017,2005
"documentary,crime",7.9,movie,18+ (R),200,https://reelgood.com/movie/lock-up-the-prisoners-of-rikers-island-1994,42,,Lock Up: The Prisoners of Rikers Island,HBO Max,,1994
documentary,7.2,movie,7+ (PG),200,https://reelgood.com/movie/we-are-not-done-yet-2018,42,,We Are Not Done Yet,HBO Max,40 minutes,2018
"reality,documentary",6.3,show,14+ (TV-14),200,https://reelgood.com/show/hack-my-life-2015,42,6,Hack My Life,HBO Max,2020,2015
"family,animation,comedy,action-and-adventure,musical",6,movie,All (G),200,https://reelgood.com/movie/tweetys-high-flying-adventure-2000,42,,Tweety's High Flying Adventure,HBO Max,,2000
drama,6.9,movie,18+ (R),200,https://reelgood.com/movie/joes-palace-2007,42,,Joe's Palace,HBO Max,,2007
documentary,7.7,movie,7+ (PG),200,https://reelgood.com/movie/toxic-hot-seat-2013,43,,Toxic Hot Seat,HBO Max,,2013
documentary,6.4,movie,13+ (PG-13),200,https://reelgood.com/movie/in-the-shadow-of-the-towers-stuyvesant-high-on-911-2019,43,,In the Shadow of the Towers: Stuyvesant High on 9/11,HBO Max,35 minutes,2019
"documentary,sport,biography",7.6,movie,7+ (PG),200,https://reelgood.com/movie/mcenroeborg-fire-ice-2011,43,,McEnroe/Borg: Fire & Ice,HBO Max,,2011
"action-and-adventure,science-fiction,animation,comedy,family,fantasy",4.9,show,7+ (TV-PG),200,https://reelgood.com/show/mighty-magiswords-2015,43,4,Mighty Magiswords,HBO Max,2020,2015
"animation,action-and-adventure,family",4.5,movie,All (G),200,https://reelgood.com/movie/fly-me-to-the-moon-2008,43,,Fly Me to the Moon,HBO Max,,2008
comedy,8.1,show,14+ (TV-14),200,https://reelgood.com/show/the-chris-gethard-show-2011,43,6,The Chris Gethard Show,HBO Max,2020,2011
comedy,4.6,movie,18+ (R),200,https://reelgood.com/movie/college-2008,43,,College,HBO Max,,2008
"action & adventure,drama",6.2,movie,18+ (R),200,https://reelgood.com/movie/we-are-the-heat-2018,43,,We Are The Heat,HBO Max,,2018
"documentary,sport",7.2,movie,16+,200,https://reelgood.com/movie/lindsey-vonn-the-final-season-2019,43,,Lindsey Vonn: The Final Season,HBO Max,,2019
"comedy,documentary",7.9,show,7+ (TV-PG),200,https://reelgood.com/show/hbo-comedy-half-hour-1995,43,5,HBO Comedy Half-Hour,HBO Max,1998,1994
"comedy,romance",4.6,movie,7+ (PG),200,https://reelgood.com/movie/arthur-2-on-the-rocks-1988,43,,Arthur 2: On the Rocks,HBO Max,,1988
documentary,7.1,movie,7+ (PG),200,https://reelgood.com/movie/habla-texas-2011,28,,Habla Texas,HBO Max,,2011
drama,5,movie,16+,200,https://reelgood.com/movie/full-beat-2018,29,,Full Beat,HBO Max,10 minutes,2018
"documentary,independent",7.1,movie,18+ (R),200,https://reelgood.com/movie/abortion-desperate-choices-1992,29,,Abortion: Desperate Choices,HBO Max,,1992
drama,6.8,movie,18+ (R),200,https://reelgood.com/movie/episode-11-2006,30,,Episode #1.1,HBO Max,,2006
documentary,4.3,movie,7+ (PG),200,https://reelgood.com/movie/rx-early-detection-a-cancer-journey-with-sandra-lee-2018,30,,RX: Early Detection - A Cancer Journey with Sandra Lee,HBO Max,39 minutes,2018
documentary,5.6,movie,All (G),200,https://reelgood.com/movie/portraits-of-a-lady-2008,30,,Portraits of a Lady,HBO Max,40 minutes,2008
"documentary,action-and-adventure,history",7.1,movie,16+,200,https://reelgood.com/movie/in-tahrir-square-18-days-of-egypts-unfinished-revolution-2012,31,,In Tahrir Square: 18 Days of Egypt's Unfinished Revolution,HBO Max,36 minutes,2012
documentary,5.5,movie,7+ (PG),200,https://reelgood.com/movie/diagnosis-bipolar-five-families-search-for-answers-2010,31,,Diagnosis Bipolar: Five Families Search for Answers,HBO Max,,2010
horror,2.3,movie,18+ (R),200,https://reelgood.com/movie/anna-2017,31,,Anna,HBO Max,,2017
documentary,5.2,movie,18+ (R),200,https://reelgood.com/movie/heidi-fleiss-the-would-be-madam-of-crystal-2008,31,,Heidi Fleiss: The Would-be Madam of Crystal,HBO Max,,2008
documentary,5.9,movie,7+ (PG),200,https://reelgood.com/movie/5-american-handguns-5-american-kids-1995,31,,5 American Handguns - 5 American Kids,HBO Max,,1995
documentary,5.8,movie,16+,200,https://reelgood.com/movie/no-contract-no-cookies-the-stella-doro-strike-2010,31,,"No Contract, No Cookies: The Stella D'Oro Strike",HBO Max,39 minutes,2010
documentary,7.9,movie,7+ (PG),200,https://reelgood.com/movie/ebola-the-doctors-story-2016,31,,Ebola: The Doctors' Story,HBO Max,41 minutes,2016
documentary,6.5,movie,All (G),200,https://reelgood.com/movie/journey-into-dyslexia-2011,32,,Journey Into Dyslexia,HBO Max,,2011
"family,animation,action-and-adventure,comedy",4.8,movie,All (G),200,https://reelgood.com/movie/alpha-and-omega-the-big-fureeze-2016,32,,Alpha and Omega: The Big Fureeze,HBO Max,44 minutes,2016
documentary,5.5,movie,18+ (R),200,https://reelgood.com/movie/hard-as-nails-2007,32,,Hard as Nails,HBO Max,,2007
comedy,4.7,movie,13+ (PG-13),200,https://reelgood.com/movie/odd-jobs-1986,32,,Odd Jobs,HBO Max,,1986
"crime,thriller,drama,mystery,documentary",5.1,movie,18+ (R),200,https://reelgood.com/movie/cold-around-the-heart-1997,32,,Cold Around the Heart,HBO Max,,1997
comedy,,movie,16+,200,https://reelgood.com/movie/casi-famoso-2019,14,,Casi famoso,HBO Max,10 minutes,2020
"comedy,crime",,movie,18+ (R),200,https://reelgood.com/movie/the-getaway-2019,24,,The Getaway,HBO Max,,2020
"animation,action-and-adventure,comedy,family",1.8,movie,7+ (PG),200,https://reelgood.com/movie/the-adventures-of-panda-warrior-2016,25,,The Adventures of Jinbao,HBO Max,,2012
documentary,7.8,show,All (TV-G),200,https://reelgood.com/show/search-for-second-earth-2018,26,1,Search for Second Earth,HBO Max,2018,2018
documentary,8.5,movie,7+ (PG),200,https://reelgood.com/movie/celebrity-habla-2009,28,,Celebrity Habla,HBO Max,,2009
"documentary,family",6.4,movie,All (G),200,https://reelgood.com/movie/i-can-be-president-a-kids-eye-view-2011,28,,I Can Be President: A Kid's-Eye View,HBO Max,,2011
documentary,5.8,movie,7+ (PG),200,https://reelgood.com/movie/habla-y-vota-2016,28,,Habla y vota,HBO Max,54 minutes,2016
"action-and-adventure,animation,fantasy,science-fiction,family",4.9,movie,7+ (PG),200,https://reelgood.com/movie/sinbad-beyond-the-veil-of-mists-2000,35,,Sinbad: Beyond the Veil of Mists,HBO Max,,2000
"animation,family",5.5,movie,7+ (PG),200,https://reelgood.com/movie/the-sissy-duckling-1999,35,,The Sissy Duckling,HBO Max,34 minutes,1999
,7.1,movie,16+,200,https://reelgood.com/movie/mob-stories-1993,35,,Mob Stories,HBO Max,,1993
documentary,6.7,movie,All (G),200,https://reelgood.com/movie/top-ten-monks-2010,35,,Top Ten Monks,HBO Max,29 minutes,2010
documentary,5.9,movie,16+,200,https://reelgood.com/movie/fall-to-grace-2013,35,,Fall to Grace,HBO Max,48 minutes,2013
documentary,6.6,movie,13+ (PG-13),200,https://reelgood.com/movie/outside-the-bubble-on-the-road-with-alexandra-pelosi-2018,35,,Outside the Bubble: On the Road with Alexandra Pelosi,HBO Max,57 minutes,2018
documentary,7.3,movie,7+ (PG),200,https://reelgood.com/movie/the-latino-list-2011,35,,The Latino List,HBO Max,,2011
documentary,6.6,movie,18+ (R),200,https://reelgood.com/movie/toe-tag-parole-to-live-and-die-on-yard-a-2015,35,,Toe Tag Parole: To Live and Die on Yard A,HBO Max,,2015
documentary,7.9,movie,7+ (PG),200,https://reelgood.com/movie/habla-women-2013,35,,Habla Women,HBO Max,56 minutes,2013
"documentary,biography",7.1,movie,16+,200,https://reelgood.com/movie/dark-light-the-art-of-blind-photographers-2009,35,,Dark Light: The Art Of Blind Photographers,HBO Max,30 minutes,2009
documentary,6.7,movie,16+,200,https://reelgood.com/movie/247-kelly-slater-2019,35,,24/7: Kelly Slater,HBO Max,54 minutes,2019
"documentary,reality,sport",7.6,show,7+ (TV-PG),200,https://reelgood.com/show/247-college-football-2019,36,1,24/7 College Football,HBO Max,2020,2019
"action-and-adventure,crime,drama,comedy,romance",3.2,movie,13+ (PG-13),200,https://reelgood.com/movie/shanghai-surprise-1986,36,,Shanghai Surprise,HBO Max,,1986
"drama,comedy,romance",5.7,movie,18+ (R),200,https://reelgood.com/movie/recreo-2018,36,,Break,HBO Max,,2018
"documentary,biography",6.8,movie,16+,200,https://reelgood.com/movie/studs-terkel-listening-to-america-2009,36,,Studs Terkel: Listening to America,HBO Max,40 minutes,2009
documentary,5.4,movie,7+ (PG),200,https://reelgood.com/movie/citizen-usa-a-50-state-road-trip-2011,36,,Citizen USA: A 50 State Road Trip,HBO Max,51 minutes,2011
"family,animation,musical",7.8,movie,All (G),200,https://reelgood.com/movie/the-tale-of-peter-rabbit-1991,36,,The Tale of Peter Rabbit,HBO Max,30 minutes,1991
"documentary,sport",7.2,movie,All (G),200,https://reelgood.com/movie/the-olympics-in-mexico-1969,36,,The Olympics in Mexico,HBO Max,,1969
"documentary,history,sport",7.6,movie,7+ (PG),200,https://reelgood.com/movie/city-dump-the-story-of-the-1951-ccny-basketball-scandal-1998,36,,City Dump: The Story of the 1951 CCNY Basketball Scandal,HBO Max,57 minutes,1998
"animation,family,fantasy,musical",5.1,movie,All (G),200,https://reelgood.com/movie/the-adventures-of-tom-thumb-thumbelina-2002,36,,The Adventures of Tom Thumb & Thumbelina,HBO Max,,2002
,8.2,movie,16+,200,https://reelgood.com/movie/rock-and-roll-hall-of-fame-2019-induction-ceremony-2019,36,,Rock and Roll Hall of Fame 2019 Induction Ceremony,HBO Max,,2019
"action-and-adventure,comedy,crime,thriller",4.6,movie,7+ (PG),200,https://reelgood.com/movie/collision-course-1988,37,,Collision Course,HBO Max,,1989
"thriller,mystery,action-and-adventure,comedy",4.6,movie,18+ (R),200,https://reelgood.com/movie/the-skulls-ii-2002,37,,The Skulls II,HBO Max,,2002
"documentary,sport",7.2,movie,18+ (R),200,https://reelgood.com/movie/dirty-driving-thundercars-of-indiana-2008,37,,Dirty Driving: Thundercars Of Indiana,HBO Max,,2008
"animation,action-and-adventure,comedy,family",4.7,movie,All (G),200,https://reelgood.com/movie/alpha-omega-journey-to-bear-kingdom-2017,32,,Alpha & Omega: Journey to Bear Kingdom,HBO Max,44 minutes,2017
documentary,,movie,7+ (PG),200,https://reelgood.com/movie/billie-jean-king-portrait-of-a-pioneer-2006,32,,Billie Jean King: Portrait of a Pioneer,HBO Max,,2006
"animation,family",6.8,movie,All (G),200,https://reelgood.com/movie/a-childs-garden-of-verses-1992,33,,A Child's Garden of Verses,HBO Max,30 minutes,1992
comedy,3.9,movie,18+ (R),200,https://reelgood.com/movie/the-leisure-class-2015,33,,The Leisure Class,HBO Max,,2015
"animation,action-and-adventure,comedy,family,fantasy",3.8,movie,7+ (PG),200,https://reelgood.com/movie/alpha-and-omega-dino-digs-2016,33,,Alpha and Omega: Dino Digs,HBO Max,45 minutes,2016
documentary,5.5,movie,18+ (R),200,https://reelgood.com/movie/swiped-hooking-up-in-the-digital-age-2018,33,,Swiped: Hooking Up in the Digital Age,HBO Max,,2018
comedy,8.2,movie,18+ (R),200,https://reelgood.com/movie/ruta-viva-2019,33,,Ruta Viva,HBO Max,12 minutes,2018
"animation,action-and-adventure,family",4,movie,7+ (PG),200,https://reelgood.com/movie/elephant-kingdom-2016,34,,Elephant Kingdom,HBO Max,,2016
documentary,6.3,movie,18+ (R),200,https://reelgood.com/movie/positively-naked-2017,34,,Positively Naked,HBO Max,38 minutes,2005
documentary,5.7,movie,7+ (PG),200,https://reelgood.com/movie/its-me-hilary-the-man-who-drew-eloise-2015,34,,"It's Me, Hilary: The Man Who Drew Eloise",HBO Max,36 minutes,2015
documentary,6.9,movie,16+,200,https://reelgood.com/movie/love-crimes-of-kabul-2011,34,,Love Crimes Of Kabul,HBO Max,,2011
"family,comedy",4.2,movie,7+ (PG),200,https://reelgood.com/movie/pups-united-2015,34,,Pups United,HBO Max,,2015
"horror,science-fiction",5,movie,7+ (PG),200,https://reelgood.com/movie/the-x-from-outer-space-1967,34,,The X from Outer Space,HBO Max,,1967
action & adventure,7.4,movie,16+,200,https://reelgood.com/movie/sra-genovese-mrs-genovese-2018,35,,Mrs. Genovese,HBO Max,13 minutes,2018
"animation,action-and-adventure,comedy",3.3,movie,7+ (PG),200,https://reelgood.com/movie/wings-sky-force-heroes-2014,35,,Wings: Sky Force Heroes,HBO Max,,2014
documentary,5.3,movie,7+ (PG),200,https://reelgood.com/movie/torn-apart-separated-at-the-border-2019,35,,Torn Apart: Separated at the Border,HBO Max,39 minutes,2019
musical,5.2,movie,16+,200,https://reelgood.com/movie/locos-de-amor-2-2018,35,,Locos de Amor 2,HBO Max,,2018
documentary,6.3,movie,16+,200,https://reelgood.com/movie/liberty-mother-of-exiles-2019,39,,Liberty: Mother of Exiles,HBO Max,,2019
documentary,5.9,movie,All (G),200,https://reelgood.com/movie/we-are-the-dream-the-kids-of-the-oakland-mlk-oratorical-fest-2020,39,,We Are the Dream: The Kids of the Oakland MLK Oratorical Fest,HBO Max,58 minutes,2020
"documentary,biography,history",6.9,movie,16+,200,https://reelgood.com/movie/the-battle-of-amfar-2013,39,,The Battle of Amfar,HBO Max,40 minutes,2013
documentary,6.9,movie,All (G),200,https://reelgood.com/movie/the-words-that-built-america-2017,39,,The Words That Built America,HBO Max,49 minutes,2017
comedy,7.8,movie,7+ (PG),200,https://reelgood.com/movie/the-fisherman-2018,39,,The Fisherman,HBO Max,15 minutes,2019
"comedy,cult,drama,family,romance",3.3,movie,13+ (PG-13),200,https://reelgood.com/movie/the-honeymooners-2005,39,,The Honeymooners,HBO Max,,2005
"documentary,musical",7.3,movie,7+ (PG),200,https://reelgood.com/movie/the-latin-explosion-a-new-america-2015,40,,The Latin Explosion: A New America,HBO Max,,2015
documentary,7.1,movie,All (G),200,https://reelgood.com/movie/mann-v-ford-2011,40,,Mann v. Ford,HBO Max,,2011
documentary,7.3,movie,7+ (PG),200,https://reelgood.com/movie/the-number-on-greatgrandpas-arm-2018,40,,The Number on Great-Grandpa's Arm,HBO Max,19 minutes,2018
documentary,7.3,movie,7+ (PG),200,https://reelgood.com/movie/coma-2007,40,,Coma,HBO Max,,2007
"drama,romance,musical",2.2,movie,13+ (PG-13),200,https://reelgood.com/movie/glitter-2001,40,,Glitter,HBO Max,,2001
documentary,7.1,movie,7+ (PG),200,https://reelgood.com/movie/finding-the-way-home-2019,40,,Finding the Way Home,HBO Max,,2019
documentary,7.7,movie,7+ (PG),200,https://reelgood.com/movie/namath-2012,40,,Namath,HBO Max,,2012
"comedy,family,romance",2.6,movie,7+ (PG),200,https://reelgood.com/movie/popstar-2005,40,,Popstar,HBO Max,,2005
"action-and-adventure,family,comedy",3.9,movie,7+ (PG),200,https://reelgood.com/movie/spymate-2006,40,,Spymate,HBO Max,,2003
"animation,family,sport",5.3,movie,All (G),200,https://reelgood.com/movie/pororo-the-racing-adventure-2013,40,,Pororo: The Racing Adventure,HBO Max,,2013
"documentary,drama",6.4,movie,16+,200,https://reelgood.com/movie/addiction-2007,40,,Addiction,HBO Max,,2007
drama,6.3,movie,18+ (R),200,https://reelgood.com/movie/without-warning-the-james-brady-story-1991,40,,Without Warning: The James Brady Story,HBO Max,,1991
"comedy,crime,action-and-adventure",3.3,movie,13+ (PG-13),200,https://reelgood.com/movie/witless-protection-2008,40,,Witless Protection,HBO Max,,2008
"documentary,drama",6.2,movie,7+ (PG),200,https://reelgood.com/movie/song-of-parkland-2019,40,,Song of Parkland,HBO Max,30 minutes,2019
documentary,6.5,movie,7+ (PG),200,https://reelgood.com/movie/student-athlete-2018,40,,Student Athlete,HBO Max,,2018
documentary,7.2,movie,7+ (PG),200,https://reelgood.com/movie/hard-times-lost-on-long-island-2012,41,,Hard Times: Lost on Long Island,HBO Max,,2012
fantasy,8.1,movie,7+ (PG),200,https://reelgood.com/movie/moonwalk-with-me-2018,41,,Moonwalk with Me,HBO Max,12 minutes,2018
documentary,6.6,movie,16+,200,https://reelgood.com/movie/remembering-the-artist-robert-de-niro-sr-2014,41,,"Remembering the Artist: Robert De Niro, Sr.",HBO Max,39 minutes,2014
drama,6.5,movie,13+ (PG-13),200,https://reelgood.com/movie/judgment-1990,41,,Judgment,HBO Max,,1990
"drama,crime,mystery,romance",6,show,18+ (TV-MA),200,https://reelgood.com/show/the-secret-life-of-couples-2017,41,2,The Secret Life of Couples,HBO Max,2020,2017
comedy,6.8,show,18+ (TV-MA),200,https://reelgood.com/show/all-def-comedy-2017,37,1,All Def Comedy,HBO Max,2020,2017
"animation,family",7.1,show,All (TV-G),200,https://reelgood.com/show/a-little-curious-1998,37,4,A Little Curious,HBO Max,2000,1998
,6.9,movie,16+,200,https://reelgood.com/movie/zoetic-2019,37,,Zoetic,HBO Max,17 minutes,2019
"drama,sport,thriller,mystery",5.9,movie,18+ (R),200,https://reelgood.com/movie/white-mile-1994,37,,White Mile,HBO Max,,1994
comedy,5.8,movie,16+,200,https://reelgood.com/movie/mas-sabe-el-diablo-por-viejo-2018,37,,Más sabe el Diablo por Viejo,HBO Max,,2018
documentary,6.6,movie,7+ (PG),200,https://reelgood.com/movie/friends-of-god-a-road-trip-with-alexandra-pelosi-2007,38,,Friends of God: A Road Trip with Alexandra Pelosi,HBO Max,56 minutes,2007
comedy,5.5,movie,13+ (PG-13),200,https://reelgood.com/movie/head-office-1985,38,,Head Office,HBO Max,,1985
documentary,7.4,movie,All (G),200,https://reelgood.com/movie/clinica-de-migrantes-life-liberty-and-the-pursuit-of-happiness-2016,38,,"Clínica de Migrantes: Life, Liberty, and the Pursuit of Happiness",HBO Max,39 minutes,2016
comedy,7.3,show,18+ (TV-MA),200,https://reelgood.com/show/down-and-dirty-with-jim-norton-2008,38,1,Down and Dirty with Jim Norton,HBO Max,2008,2008
"documentary,reality,sport",7.3,show,18+ (TV-MA),200,https://reelgood.com/show/on-freddie-roach-2012,38,1,On Freddie Roach,HBO Max,2012,2012
"comedy,family,sport",4.1,movie,All (G),200,https://reelgood.com/movie/mxp-most-xtreme-primate-2004,38,,MXP: Most Xtreme Primate,HBO Max,,2004
"action & adventure,drama",8,movie,7+ (PG),200,https://reelgood.com/movie/the-skin-of-yesterday-2019,38,,The Skin of Yesterday,HBO Max,22 minutes,2019
"documentary,action-and-adventure,family",8.2,show,All (TV-G),200,https://reelgood.com/show/ocean-mysteries-with-jeff-corwin-2011,38,5,Ocean Mysteries with Jeff Corwin,HBO Max,2016,2011
family,5.5,movie,All (G),200,https://reelgood.com/movie/sesame-street-elmos-playdate-2020,38,,Sesame Street: Elmo's Playdate,HBO Max,30 minutes,2020
